basket_number,uid,Date,index_in_user,split
72823,36586,2019-10-17 17:27:00,2,train
72824,36586,2019-11-28 08:20:00,3,train
72825,36586,2019-12-22 19:59:00,4,train
72826,36586,2020-01-01 13:17:00,5,test
72827,36586,2020-01-16 17:58:00,6,train
72828,36586,2020-02-06 16:52:00,7,train
72829,36586,2020-02-17 17:48:00,8,train
72830,36586,2020-02-17 17:50:00,9,train
72831,36586,2020-02-18 16:57:00,10,train
72832,36587,2019-03-06 09:43:00,0,train
72833,36587,2019-04-15 14:25:00,1,test
72834,36587,2019-06-06 19:26:00,2,train
72835,36587,2019-07-25 11:08:00,3,train
72836,36587,2019-08-07 19:29:00,4,train
72837,36587,2019-09-15 17:29:00,5,train
72838,36587,2019-12-08 17:07:00,6,train
72839,36588,2019-10-10 21:50:00,0,train
72840,36588,2019-11-14 17:29:00,1,train
72841,36588,2019-12-10 20:36:00,2,test
72842,36590,2019-09-26 12:31:00,0,train
72843,36591,2019-03-05 14:59:00,0,test
72844,36591,2019-03-10 08:17:00,1,test
72845,36591,2019-03-17 08:13:00,2,test
72846,36591,2019-03-24 10:29:00,3,train
72847,36591,2019-03-27 11:25:00,4,train
72848,36591,2019-03-28 12:30:00,5,train
72849,36591,2019-04-05 12:35:00,6,train
72850,36591,2019-04-12 15:58:00,7,train
72851,36591,2019-04-19 15:42:00,8,train
72852,36591,2019-04-30 12:13:00,9,train
72853,36591,2019-05-06 07:21:00,10,train
72854,36591,2019-08-28 11:45:00,11,train
72855,36591,2019-08-29 10:36:00,12,train
72856,36591,2019-09-09 15:39:00,13,train
72857,36591,2019-10-21 13:51:00,14,train
72858,36591,2019-11-17 10:49:00,15,train
72859,36591,2019-11-21 10:10:00,16,train
72860,36591,2019-12-03 10:43:00,17,test
72861,36591,2020-01-16 14:04:00,18,train
72862,36591,2020-01-21 14:40:00,19,train
72863,36591,2020-01-22 13:27:00,20,test
72864,36591,2020-01-27 14:25:00,21,train
72865,36591,2020-01-30 11:53:00,22,train
72866,36593,2019-04-16 17:04:00,0,test
72867,36593,2019-09-23 19:02:00,1,train
72868,36593,2019-10-10 18:29:00,2,train
72869,36593,2020-01-06 16:49:00,3,train
72870,36593,2020-01-14 15:41:00,4,train
72871,36594,2019-04-04 17:22:00,0,train
72872,36594,2019-04-10 17:21:00,1,train
72873,36594,2019-04-18 17:39:00,2,train
72874,36594,2019-04-26 19:50:00,3,test
72875,36594,2019-05-26 13:26:00,4,train
72876,36594,2019-06-05 13:26:00,5,train
72877,36594,2019-06-20 18:52:00,6,train
72878,36594,2019-07-19 19:58:00,7,test
72879,36594,2019-07-26 11:26:00,8,train
72880,36594,2019-08-16 18:00:00,9,test
72881,36594,2019-09-18 18:45:00,10,train
72882,36594,2019-09-24 18:28:00,11,train
72883,36594,2019-11-06 18:09:00,12,train
72884,36594,2019-11-08 16:53:00,13,train
72885,36594,2020-01-05 12:37:00,14,train
72886,36596,2019-12-20 15:09:00,0,train
72887,36599,2019-03-03 15:49:00,0,test
72888,36599,2019-03-05 07:45:00,1,train
72889,36599,2019-03-06 18:13:00,2,train
72890,36599,2019-03-08 13:32:00,3,train
72891,36599,2019-03-10 16:13:00,4,train
72892,36599,2019-03-10 16:14:00,5,train
72893,36599,2019-03-12 14:54:00,6,train
72894,36599,2019-03-13 16:16:00,7,test
72895,36599,2019-03-14 18:01:00,8,train
72896,36599,2019-03-20 08:44:00,9,test
72897,36599,2019-03-25 13:27:00,10,train
72898,36599,2019-04-07 12:06:00,11,train
72899,36599,2019-04-07 12:07:00,12,train
72900,36599,2019-04-09 07:47:00,13,train
72901,36599,2019-04-24 12:37:00,14,test
72902,36599,2019-04-26 15:51:00,15,train
72903,36599,2019-04-28 11:53:00,16,test
72904,36599,2019-05-06 21:32:00,17,train
72905,36599,2019-05-19 13:52:00,18,test
72906,36599,2019-05-29 18:27:00,19,train
72907,36599,2019-06-02 12:29:00,20,test
72908,36599,2019-06-09 12:36:00,21,train
72909,36599,2019-06-11 17:24:00,22,train
72910,36599,2019-06-16 09:22:00,23,train
72911,36599,2019-06-18 19:31:00,24,train
72912,36599,2019-06-20 22:32:00,25,test
72913,36599,2019-06-28 07:36:00,26,train
72914,36599,2019-07-03 20:33:00,27,train
72915,36599,2019-07-04 12:47:00,28,test
72916,36599,2019-07-14 18:14:00,29,train
72917,36599,2019-07-15 08:00:00,30,train
72918,36599,2019-07-26 22:10:00,31,train
72919,36599,2019-08-02 17:31:00,32,train
72920,36599,2019-08-02 17:32:00,33,train
72921,36599,2019-09-01 16:45:00,34,train
72922,36599,2019-09-03 18:25:00,35,train
72923,36599,2019-09-04 20:25:00,36,test
72924,36599,2019-09-04 20:26:00,37,train
72925,36599,2019-09-09 17:54:00,38,train
72926,36599,2019-09-11 20:54:00,39,train
72927,36599,2019-09-11 20:55:00,40,test
72928,36599,2019-09-17 20:34:00,41,train
72929,36599,2019-09-19 06:42:00,42,train
72930,36599,2019-10-17 18:19:00,43,train
72931,36599,2019-11-03 13:52:00,44,train
72932,36599,2019-11-25 18:15:00,45,train
72933,36599,2019-11-28 08:31:00,46,train
72934,36599,2019-12-01 16:19:00,47,train
72935,36599,2019-12-05 18:05:00,48,train
72936,36599,2019-12-15 15:04:00,49,train
72937,36599,2020-01-05 17:17:00,50,train
72938,36599,2020-01-22 07:46:00,51,train
72939,36599,2020-01-24 10:33:00,52,train
72940,36599,2020-01-27 17:54:00,53,test
72941,36599,2020-01-28 17:49:00,54,train
72942,36599,2020-02-03 17:46:00,55,train
72943,36599,2020-02-11 08:13:00,56,train
72944,36599,2020-02-20 19:35:00,57,train
72945,36602,2019-07-23 20:56:00,0,train
72946,36602,2019-10-01 22:32:00,1,train
72947,36602,2019-11-17 14:47:00,2,train
72948,36602,2020-01-12 10:39:00,3,test
72949,36602,2020-02-13 14:58:00,4,train
72950,36621,2019-04-05 16:54:00,0,train
72951,36621,2019-07-17 14:32:00,1,train
72952,36624,2019-09-01 15:21:00,0,train
72953,36624,2020-01-15 12:31:00,1,train
72954,36624,2020-01-15 12:34:00,2,train
72955,36624,2020-02-03 13:01:00,3,test
72956,36625,2019-11-14 17:46:00,0,train
72957,36629,2019-03-03 12:51:00,0,train
72958,36629,2019-03-12 11:20:00,1,train
72959,36629,2019-03-22 11:11:00,2,train
72960,36629,2019-03-25 11:28:00,3,train
72961,36629,2019-04-16 09:20:00,4,test
72962,36629,2019-04-17 11:16:00,5,train
72963,36629,2019-04-18 09:19:00,6,train
72964,36629,2019-05-07 13:32:00,7,train
72965,36629,2019-05-09 15:26:00,8,train
72966,36629,2019-05-12 10:35:00,9,train
72967,36629,2019-05-23 10:15:00,10,test
72968,36629,2019-05-30 09:22:00,11,train
72969,36629,2019-06-09 11:27:00,12,train
72970,36629,2019-06-11 11:18:00,13,test
72971,36629,2019-06-14 11:44:00,14,test
72972,36629,2019-06-16 09:47:00,15,train
72973,36629,2019-07-03 08:35:00,16,train
72974,36629,2019-07-10 11:19:00,17,train
72975,36629,2019-07-26 09:06:00,18,train
72976,36629,2019-08-02 11:35:00,19,train
72977,36629,2019-08-07 11:35:00,20,train
72978,36629,2019-08-13 11:46:00,21,train
72979,36629,2019-08-16 08:26:00,22,train
72980,36629,2019-08-18 08:49:00,23,train
72981,36629,2019-08-18 08:54:00,24,train
72982,36629,2019-08-28 09:47:00,25,test
72983,36629,2019-08-30 11:59:00,26,train
72984,36629,2019-10-02 10:44:00,27,train
72985,36629,2019-10-04 09:22:00,28,train
72986,36629,2019-10-08 09:43:00,29,test
72987,36629,2019-10-18 08:21:00,30,train
72988,36629,2019-10-22 10:56:00,31,train
72989,36629,2019-10-23 11:37:00,32,train
72990,36629,2019-11-14 09:45:00,33,train
72991,36629,2019-11-21 11:45:00,34,test
72992,36629,2019-11-25 08:19:00,35,train
72993,36629,2019-12-17 09:05:00,36,test
72994,36629,2019-12-22 09:16:00,37,train
72995,36629,2020-01-02 10:07:00,38,train
72996,36629,2020-01-09 11:24:00,39,train
72997,36629,2020-01-12 10:20:00,40,train
72998,36629,2020-01-22 12:42:00,41,train
72999,36632,2019-08-05 22:23:00,0,train
73000,36632,2019-08-05 22:26:00,1,test
73001,36632,2019-10-20 22:50:00,2,train
73002,36635,2019-03-03 16:10:00,0,train
73003,36635,2019-04-14 15:57:00,1,train
73004,36635,2019-04-23 16:12:00,2,train
73005,36635,2019-04-30 13:45:00,3,train
73006,36635,2019-05-05 16:20:00,4,train
73007,36635,2019-05-24 10:28:00,5,train
73008,36635,2019-06-14 18:56:00,6,train
73009,36635,2019-07-17 16:28:00,7,test
73010,36635,2019-08-09 17:14:00,8,train
73011,36635,2019-08-23 17:41:00,9,train
73012,36635,2019-09-15 16:10:00,10,train
73013,36635,2019-10-18 13:59:00,11,train
73014,36635,2019-11-03 16:18:00,12,train
73015,36635,2019-11-17 16:07:00,13,train
73016,36635,2019-12-12 12:33:00,14,test
73017,36635,2020-01-29 14:47:00,15,test
73018,36637,2019-04-21 12:42:00,0,train
73019,36637,2019-06-26 21:17:00,1,train
73020,36637,2019-07-16 19:59:00,2,train
73021,36637,2019-07-21 14:00:00,3,train
73022,36637,2019-08-25 14:45:00,4,test
73023,36637,2019-11-17 13:54:00,5,train
73024,36637,2019-12-06 08:47:00,6,train
73025,36638,2019-03-08 20:25:00,0,train
73026,36642,2019-03-25 22:04:00,0,train
73027,36647,2019-03-05 21:14:00,0,train
73028,36647,2019-03-20 17:03:00,1,train
73029,36647,2019-04-09 15:05:00,2,train
73030,36647,2019-04-14 18:29:00,3,train
73031,36647,2019-04-24 18:19:00,4,test
73032,36647,2019-05-09 13:38:00,5,train
73033,36647,2019-06-20 09:53:00,6,test
73034,36647,2019-07-18 08:07:00,7,train
73035,36647,2019-07-19 11:17:00,8,test
73036,36647,2019-08-22 15:37:00,9,train
73037,36647,2019-09-18 15:03:00,10,train
73038,36647,2019-09-25 15:41:00,11,train
73039,36647,2019-10-09 17:13:00,12,train
73040,36647,2019-10-24 17:07:00,13,train
73041,36647,2019-10-25 15:29:00,14,train
73042,36647,2019-10-31 07:03:00,15,train
73043,36647,2019-11-04 20:59:00,16,test
73044,36647,2019-11-22 16:31:00,17,train
73045,36647,2019-12-19 15:47:00,18,train
73046,36647,2019-12-30 21:09:00,19,train
73047,36650,2019-03-03 15:16:00,0,train
73048,36650,2019-03-11 16:09:00,1,test
73049,36650,2019-03-18 18:50:00,2,train
73050,36650,2019-03-31 18:04:00,3,train
73051,36650,2019-04-02 18:12:00,4,train
73052,36650,2019-04-18 19:26:00,5,test
73053,36650,2019-04-19 09:46:00,6,train
73054,36650,2019-04-24 18:42:00,7,train
73055,36650,2019-05-20 17:57:00,8,train
73056,36650,2019-05-22 18:39:00,9,test
73057,36650,2019-06-12 18:49:00,10,train
73058,36650,2019-06-13 17:58:00,11,train
73059,36650,2019-06-17 18:48:00,12,test
73060,36650,2019-06-28 15:15:00,13,train
73061,36650,2019-07-15 19:07:00,14,train
73062,36650,2019-07-24 19:04:00,15,train
73063,36650,2019-07-28 18:28:00,16,train
73064,36650,2019-08-13 18:40:00,17,train
73065,36650,2019-08-20 19:45:00,18,train
73066,36650,2019-08-25 18:59:00,19,train
73067,36650,2019-08-26 19:14:00,20,test
73068,36650,2019-09-11 18:49:00,21,train
73069,36650,2019-09-19 17:39:00,22,train
73070,36650,2019-10-13 10:00:00,23,train
73071,36650,2019-10-13 17:05:00,24,train
73072,36650,2019-10-21 17:10:00,25,train
73073,36650,2019-10-30 18:02:00,26,test
73074,36650,2019-10-31 18:00:00,27,test
73075,36650,2019-11-07 18:13:00,28,train
73076,36650,2019-11-13 18:04:00,29,test
73077,36650,2019-11-14 17:40:00,30,test
73078,36650,2019-11-22 16:48:00,31,train
73079,36650,2019-12-16 18:01:00,32,train
73080,36650,2019-12-22 09:50:00,33,train
73081,36650,2019-12-29 18:31:00,34,train
73082,36650,2020-01-05 12:52:00,35,train
73083,36650,2020-01-15 17:21:00,36,train
73084,36650,2020-01-17 18:33:00,37,train
73085,36650,2020-01-19 14:34:00,38,train
73086,36650,2020-01-23 18:08:00,39,train
73087,36650,2020-01-28 17:53:00,40,train
73088,36650,2020-02-05 18:33:00,41,train
73089,36650,2020-02-17 18:01:00,42,train
73090,36652,2019-04-14 13:05:00,0,train
73091,36653,2019-07-12 21:21:00,0,train
73092,36658,2019-06-12 16:51:00,0,train
73093,36658,2019-10-13 18:13:00,1,train
73094,36658,2019-10-18 19:12:00,2,test
73095,36658,2019-11-21 22:01:00,3,train
73096,36661,2019-08-08 11:52:00,0,train
73097,36663,2019-11-28 10:40:00,0,train
73098,36664,2019-05-22 21:08:00,0,train
73099,36664,2019-12-09 13:54:00,1,train
73100,36665,2019-06-05 21:21:00,0,train
73101,36665,2019-06-05 21:24:00,1,test
73102,36665,2019-06-05 21:29:00,2,train
73103,36665,2019-06-17 16:58:00,3,train
73104,36665,2019-08-14 18:48:00,4,train
73105,36666,2019-06-10 10:45:00,0,train
73106,36666,2019-11-26 20:21:00,1,train
73107,36667,2019-09-29 15:20:00,0,train
73108,36667,2019-10-14 12:42:00,1,train
73109,36667,2019-10-20 12:47:00,2,test
73110,36667,2019-11-10 15:22:00,3,train
73111,36667,2019-11-14 12:29:00,4,train
73112,36667,2019-12-02 18:45:00,5,train
73113,36667,2020-02-02 17:32:00,6,train
73114,36668,2019-12-02 19:35:00,0,train
73115,36669,2019-04-16 18:32:00,0,train
73116,36669,2019-08-05 12:36:00,1,train
73117,36669,2019-08-29 14:58:00,2,test
73118,36669,2019-10-14 17:52:00,3,train
73119,36669,2019-11-08 12:58:00,4,train
73120,36669,2019-12-03 15:18:00,5,train
73121,36669,2020-01-10 14:15:00,6,test
73122,36669,2020-01-15 13:36:00,7,train
73123,36669,2020-02-02 18:37:00,8,train
73124,36675,2019-10-24 13:39:00,0,train
73125,36675,2020-01-22 12:53:00,1,train
73126,36675,2020-01-30 12:39:00,2,test
73127,36676,2019-08-30 16:37:00,0,train
73128,36676,2019-09-17 14:31:00,1,train
73129,36676,2019-09-24 16:52:00,2,train
73130,36676,2019-10-03 14:14:00,3,train
73131,36676,2019-10-23 16:14:00,4,train
73132,36676,2019-11-20 16:16:00,5,test
73133,36676,2019-11-26 11:20:00,6,train
73134,36677,2019-04-16 20:54:00,0,train
73135,36677,2019-05-05 17:23:00,1,train
73136,36677,2019-05-12 17:17:00,2,test
73137,36677,2019-11-03 14:07:00,3,train
73138,36677,2020-01-05 15:54:00,4,train
73139,36677,2020-02-03 18:05:00,5,train
73140,36679,2020-02-02 14:10:00,0,train
73141,36682,2019-07-02 18:52:00,0,train
73142,36683,2019-04-02 21:30:00,0,train
73143,36684,2019-11-10 08:17:00,0,train
73144,36686,2019-04-07 12:12:00,0,train
73145,36686,2020-02-10 17:49:00,1,train
73146,36687,2019-05-23 21:47:00,0,test
73147,36687,2019-06-02 22:04:00,1,train
73148,36687,2019-06-16 12:08:00,2,train
73149,36687,2019-08-06 19:23:00,3,test
73150,36687,2019-08-18 15:47:00,4,train
73151,36687,2019-09-15 15:09:00,5,train
73152,36687,2019-09-29 19:56:00,6,test
73153,36687,2019-10-06 15:14:00,7,train
73154,36687,2019-10-21 21:01:00,8,train
73155,36687,2019-11-11 17:49:00,9,train
73156,36687,2019-11-19 19:21:00,10,train
73157,36687,2019-12-04 17:51:00,11,train
73158,36687,2019-12-10 19:24:00,12,train
73159,36687,2020-01-07 18:59:00,13,train
73160,36687,2020-01-09 16:45:00,14,train
73161,36687,2020-01-20 16:47:00,15,train
73162,36687,2020-01-23 18:46:00,16,test
73163,36687,2020-02-11 18:26:00,17,train
73164,36688,2019-05-13 18:00:00,0,train
73165,36689,2019-03-05 09:57:00,0,train
73166,36689,2019-04-19 17:25:00,1,train
73167,36689,2019-05-14 20:02:00,2,test
73168,36689,2019-05-16 10:54:00,3,train
73169,36689,2019-06-12 09:12:00,4,test
73170,36689,2019-06-24 09:09:00,5,train
73171,36689,2019-07-16 10:07:00,6,train
73172,36689,2019-08-07 09:20:00,7,train
73173,36689,2019-09-09 19:18:00,8,train
73174,36689,2019-09-18 14:30:00,9,test
73175,36689,2019-11-01 19:23:00,10,train
73176,36689,2019-11-28 08:47:00,11,train
73177,36689,2019-12-18 09:25:00,12,train
73178,36689,2019-12-30 10:48:00,13,train
73179,36689,2020-01-14 12:35:00,14,train
73180,36689,2020-02-19 11:20:00,15,train
73181,36693,2019-04-12 20:36:00,0,train
73182,36693,2019-12-02 19:17:00,1,train
73183,36694,2019-06-20 21:04:00,0,train
73184,36694,2019-12-08 19:14:00,1,train
73185,36695,2019-07-22 20:00:00,0,train
73186,36697,2019-12-09 14:41:00,0,train
73187,36698,2019-08-13 11:00:00,0,train
73188,36698,2019-09-10 10:43:00,1,test
73189,36698,2019-10-08 11:04:00,2,train
73190,36698,2019-12-10 10:50:00,3,train
73191,36698,2020-02-11 11:00:00,4,train
73192,36700,2019-06-27 19:02:00,0,train
73193,36701,2019-04-16 21:49:00,0,train
73194,36701,2019-11-29 20:28:00,1,train
73195,36705,2019-06-13 21:42:00,0,train
73196,36706,2019-08-15 14:26:00,0,train
73197,36711,2019-03-03 15:03:00,0,train
73198,36711,2019-03-14 15:47:00,1,train
73199,36711,2019-03-28 15:50:00,2,train
73200,36711,2019-04-10 17:55:00,3,train
73201,36711,2019-04-25 17:26:00,4,train
73202,36711,2019-04-29 16:15:00,5,train
73203,36711,2019-05-13 15:44:00,6,train
73204,36711,2019-05-20 15:56:00,7,train
73205,36711,2019-05-20 15:58:00,8,train
73206,36711,2019-05-31 16:12:00,9,train
73207,36711,2019-05-31 16:15:00,10,train
73208,36711,2019-06-30 16:33:00,11,train
73209,36711,2019-06-30 16:35:00,12,train
73210,36711,2019-07-09 15:54:00,13,train
73211,36711,2019-07-14 14:33:00,14,train
73212,36711,2019-07-24 16:02:00,15,train
73213,36711,2019-07-28 18:18:00,16,train
73214,36711,2019-08-04 15:04:00,17,train
73215,36711,2019-08-04 15:07:00,18,test
73216,36711,2019-08-07 18:01:00,19,train
73217,36711,2019-08-07 18:03:00,20,train
73218,36711,2019-08-16 16:03:00,21,train
73219,36711,2019-08-16 16:04:00,22,train
73220,36711,2019-09-01 15:33:00,23,train
73221,36711,2019-09-01 15:36:00,24,train
73222,36711,2019-09-06 15:53:00,25,train
73223,36711,2019-09-18 15:42:00,26,train
73224,36711,2019-09-27 17:39:00,27,test
73225,36711,2019-10-07 19:09:00,28,train
73226,36711,2019-10-21 16:00:00,29,train
73227,36711,2019-10-21 16:04:00,30,train
73228,36711,2019-10-30 18:06:00,31,train
73229,36711,2019-11-08 17:36:00,32,train
73230,36711,2019-11-18 15:53:00,33,train
73231,36711,2019-11-18 15:58:00,34,test
73232,36711,2019-11-27 15:51:00,35,test
73233,36711,2019-11-27 15:52:00,36,train
73234,36711,2019-12-01 13:45:00,37,test
73235,36711,2019-12-01 13:47:00,38,train
73236,36711,2019-12-05 16:26:00,39,train
73237,36711,2019-12-05 16:29:00,40,train
73238,36711,2019-12-13 16:10:00,41,test
73239,36711,2019-12-13 16:13:00,42,train
73240,36711,2019-12-22 12:52:00,43,train
73241,36711,2019-12-27 17:59:00,44,test
73242,36711,2020-01-12 15:51:00,45,test
73243,36711,2020-01-12 15:56:00,46,train
73244,36711,2020-01-17 14:17:00,47,test
73245,36711,2020-02-06 15:00:00,48,test
73246,36711,2020-02-09 13:43:00,49,train
73247,36711,2020-02-18 18:36:00,50,train
73248,36713,2019-11-26 10:59:00,0,train
73249,36717,2019-04-08 14:12:00,0,train
73250,36717,2019-04-26 11:28:00,1,train
73251,36717,2019-08-30 20:39:00,2,train
73252,36717,2019-09-25 14:20:00,3,test
73253,36717,2020-02-14 13:49:00,4,train
73254,36721,2019-03-15 10:48:00,0,train
73255,36721,2019-03-21 16:25:00,1,train
73256,36721,2019-04-08 14:40:00,2,train
73257,36721,2019-04-17 13:02:00,3,train
73258,36721,2019-05-08 14:48:00,4,test
73259,36721,2019-05-27 13:05:00,5,test
73260,36721,2019-06-19 13:26:00,6,train
73261,36721,2019-07-01 13:20:00,7,train
73262,36721,2019-11-13 13:25:00,8,train
73263,36721,2019-11-21 13:43:00,9,train
73264,36721,2019-12-18 14:04:00,10,train
73265,36721,2020-02-10 12:28:00,11,train
73266,36725,2020-02-05 15:14:00,0,train
73267,36729,2019-03-28 12:44:00,0,train
73268,36729,2019-04-17 18:40:00,1,test
73269,36729,2019-04-18 10:43:00,2,train
73270,36729,2019-04-23 18:06:00,3,train
73271,36729,2019-04-28 15:21:00,4,train
73272,36729,2019-04-30 17:54:00,5,train
73273,36729,2019-05-10 13:27:00,6,train
73274,36729,2019-05-15 19:48:00,7,test
73275,36729,2019-05-22 18:54:00,8,test
73276,36729,2019-05-31 21:07:00,9,train
73277,36729,2019-05-31 21:10:00,10,train
73278,36729,2019-06-10 16:13:00,11,train
73279,36729,2019-06-19 18:18:00,12,train
73280,36729,2019-06-30 18:52:00,13,train
73281,36729,2019-07-05 23:06:00,14,train
73282,36729,2019-07-07 21:39:00,15,train
73283,36729,2019-07-18 19:53:00,16,test
73284,36729,2019-07-25 22:22:00,17,train
73285,36729,2019-07-31 13:22:00,18,train
73286,36729,2019-07-31 13:41:00,19,train
73287,36729,2019-08-06 10:14:00,20,train
73288,36729,2019-08-08 10:40:00,21,train
73289,36729,2019-08-12 18:00:00,22,train
73290,36729,2019-08-20 17:36:00,23,train
73291,36729,2019-08-28 19:51:00,24,test
73292,36729,2019-08-29 18:36:00,25,train
73293,36729,2019-08-29 20:22:00,26,test
73294,36729,2019-09-03 19:18:00,27,test
73295,36729,2019-09-25 18:04:00,28,train
73296,36729,2019-09-27 14:06:00,29,train
73297,36729,2019-09-29 17:23:00,30,train
73298,36729,2019-10-07 17:26:00,31,test
73299,36729,2019-10-09 13:52:00,32,train
73300,36729,2019-10-24 17:58:00,33,test
73301,36729,2019-10-31 19:07:00,34,train
73302,36729,2019-11-05 11:33:00,35,train
73303,36729,2019-11-06 08:56:00,36,train
73304,36729,2019-11-07 14:10:00,37,train
73305,36729,2019-11-07 14:14:00,38,train
73306,36729,2019-11-17 17:27:00,39,train
73307,36729,2019-11-19 17:10:00,40,train
73308,36729,2019-12-01 13:30:00,41,train
73309,36729,2019-12-01 20:24:00,42,train
73310,36729,2019-12-09 20:25:00,43,train
73311,36729,2019-12-10 12:11:00,44,test
73312,36729,2019-12-10 21:20:00,45,train
73313,36729,2019-12-23 07:55:00,46,train
73314,36729,2019-12-23 08:26:00,47,test
73315,36729,2019-12-30 13:06:00,48,train
73316,36729,2020-01-07 08:22:00,49,train
73317,36729,2020-01-16 15:48:00,50,train
73318,36729,2020-01-21 15:24:00,51,train
73319,36729,2020-01-27 21:43:00,52,train
73320,36729,2020-01-29 17:02:00,53,test
73321,36729,2020-01-31 20:39:00,54,train
73322,36729,2020-02-07 21:56:00,55,train
73323,36729,2020-02-16 20:33:00,56,train
73324,36729,2020-02-16 20:35:00,57,train
73325,36735,2019-08-22 18:53:00,0,train
73326,36740,2020-01-29 19:28:00,0,train
73327,36743,2019-08-04 12:41:00,0,train
73328,36743,2019-09-15 11:48:00,1,train
73329,36744,2019-05-16 17:54:00,0,train
73330,36744,2019-07-19 18:34:00,1,train
73331,36746,2019-03-11 14:31:00,0,train
73332,36749,2019-04-26 12:59:00,0,train
73333,36749,2019-08-07 19:39:00,1,train
73334,36749,2019-08-18 13:44:00,2,train
